text,label
"SUBJECTIVE:  ,The patient seen and examined feels better today.  Still having diarrhea, decreased appetite.  Good urine output 600 mL since 7 o'clock in the morning.  Afebrile.,PHYSICAL EXAMINATION,GENERAL:  Nonacute distress, awake, alert, and oriented x3.,VITAL SIGNS:  Blood pressure 102/64, heart rate of 89, respiratory rate of 12, temperature 96.8, and O2 saturation 94% on room air.,HEENT:  PERRLA, EOMI.,NECK:  Supple.,CARDIOVASCULAR:  Regular rate and rhythm.,RESPIRATORY:  Clear to auscultation bilaterally.,ABDOMEN:  Bowel sounds are positive, soft, and nontender. EXTREMITIES:  No edema.  Pulses present bilaterally.,LABORATORY DATA:  ,CBC, WBC count today down 10.9 from 17.3 yesterday 26.9 on admission, hemoglobin 10.2, hematocrit 31.3, and platelet count 370,000.  BMP, BUN of 28.3 from 32.2, creatinine 1.8 from 1.89 from 2.7.  Calcium of 8.2.  Sodium 139, potassium 3.9, chloride 108, and CO2 of 22.  Liver function test is unremarkable.,Stool positive for Clostridium difficile.  Blood culture was 131.  O2 saturation result is pending.,ASSESSMENT AND PLAN:,1.  Most likely secondary to Clostridium difficile colitis and urinary tract infection improving.  The patient hemodynamically stable, leukocytosis improved and today he is afebrile.,2.  Acute renal failure secondary to dehydration, BUN and creatinine improving.,3.  Clostridium difficile colitis, Continue Flagyl, evaluation Dr. X in a.m.,4.  Urinary tract infection, continue Levaquin for last during culture.,5.  Leucocytosis, improving.,6.  Minimal elevated cardiac enzyme on admission.  Followup with Cardiology recommendations.,7.  Possible pneumonia, continue vancomycin and Levaquin.,8.  The patient may be transferred",SOAP/Chart/ProgressNotes
"PREOPERATIVE DIAGNOSES: , Term pregnancy, nonreassuring fetal heart tracing.,POSTOPERATIVE DIAGNOSES: , Term pregnancy, nonreassuring fetal heart tracing.,OPERATION:,  Primary cesarean section by low-transverse incision.,ANESTHESIA:,  Epidural.,ESTIMATED BLOOD LOSS: , 450 mL.,COMPLICATIONS: , None.,CONDITION: , Stable.,DRAINS:  ,Foley catheter.,INDICATIONS: , The patient is a 39-year-old, G4, para 0-0-3-0, with an EDC of 03/08/2009.  The patient began having prodromal symptoms 2 to 3 days prior to presentation.  She was seen on 03/09/2007 and a nonstress test was performed.  This revealed some spontaneous variable-appearing decelerations.  She was given IV hydration.  A biophysical profile was obtained, which provided a score of 0/8 with only a 1 cm fluid pocket found.  Therefore, she was admitted for further fetal monitoring and evaluation.  She had changed her cervix from closed 2 days prior to presentation to 1 cm dilated.  She was having somewhat irregular contractions, but with stronger contractions, continued to have decelerations to 50 to 60 beats per minute.  Due to these findings, a scalp electrode was placed as well as an IUPC for an amnioinfusion.  This relieved the decelerations somewhat.  However, over a period of time with strong contractions, she still had bradycardia 40 to 50 beats per minute and developed a late component on the return of the decelerations.  Due to this finding, it was evident that the fetal state would not support labor in order to accomplish a vaginal delivery.  These findings were reviewed with the patient and recommendation was",Surgery
"PREOPERATIVE DIAGNOSES,1.  End-stage renal disease, hypertension, diabetes, need for chronic arteriovenous access.,2.  Ischemic cardiomyopathy, ejection fraction 20%.,POSTOPERATIVE DIAGNOSES,1.  End-stage renal disease, hypertension, diabetes, need for chronic arteriovenous access.,2.  Ischemic cardiomyopathy, ejection fraction 20%.,OPERATION,Left forearm arteriovenous fistula between cephalic vein and radial artery.,INDICATION FOR SURGERY,This is a patient referred by Dr. Michael Campbell.  He is a 44-year-old African-American, who has end-stage renal disease and also ischemic cardiomyopathy.  This morning, he received coronary angiogram by Dr. A, which was reportedly normal, after which, he was brought to the operating room for an AV fistula.  All the advantages, disadvantages, risks, and benefits of the procedure were explained to him for which he had consented.,ANESTHESIA,Monitored anesthesia care.,DESCRIPTION OF PROCEDURE,The patient was identified, brought to the operating room, placed supine, and IV sedation given.  This was done under monitored anesthesia care.  He was prepped and draped in the usual sterile fashion.  He received local infiltration of 0.25% Marcaine with epinephrine in the region of the proposed incision.,Incision was about 2.5 cm long between the cephalic vein and the distal part of the forearm and the radial artery.  Incision was deepened down through the subcutaneous fascia.  The vein was identified, dissected for a good length, and then the artery was identified and dissected.  Heparin 5000 units was given.  The artery clamped proximally and distally, opened up in the middle.  It was found to have Monckeberg's arteriosclerosis of a moderate intensity. ",Nephrology
"S:,  The patient presents to Podiatry Clinic today for initial examination, evaluation, and treatment of her nails.,PRIMARY MEDICAL HISTORY:,  Adenocarcinoma, delirium, recent dehydration, anemia, history of hypertension, and hyperlipidemia.,MEDICATIONS: , Refer to chart.,ALLERGIES: , PENICILLIN AND ASPIRIN.,O: , The patient  presents in wheelchair, verbal and alert.  Vascular:  She has absent pedal pulses bilaterally.  Trophic changes include absent hair growth and mycotic nails.  Skin texture is dry and shiny.  Skin color is rubor.  Classic findings are temperature change and edema +1.  Nails:  Hypertrophic with crumbly subungual debris, # 1 right and #1 left.,A:,1.  Onychomycosis present, #1 right and #1 left.,2.  Peripheral vascular disease as per classic findings.,3.  Pain on palpation.,P: , Nails #1 right and #1 left were debrided for length and thickness.  All the nails were reduced.  The patient will be seen at the request of the nursing staff for treatment of painful mycotic nails.",Podiatry
"PREOPERATIVE DIAGNOSIS (ES):, Cataract, right eye.,POSTOPERATIVE DIAGNOSIS (ES):, Cataract, right eye.,PROCEDURE:, Right phacoemulsification of cataract with intraocular lens implantation.,DESCRIPTION OF THE OPERATION:, Under topical anesthesia with monitored anesthesia care, the patient was prepped, draped and positioned under the operating microscope. A lid speculum was applied to the right eye, and a stab incision into the anterior chamber was done close to the limbus at about the 1 o'clock position with a Superblade, and Xylocaine 1% preservative free 0.25 mL was injected into the anterior chamber, which was then followed by Healon to deepen the anterior chamber. Using a keratome, another stab incision was done close to the limbus at about the 9 o'clock position and with the Utrata forceps, anterior capsulorrhexis was performed, and the torn anterior capsule was totally removed. Hydrodissection and hydrodelineation were performed with the tuberculin syringe filled with BSS. The tip of the phaco unit was introduced into the anterior chamber, and anterior sculpting of the nucleus was performed until about more than two-thirds of the nucleus was removed. Using the phaco tip and the Drysdale hook, the nucleus was broken up into 4 pieces and then phacoemulsified.,The phaco tip was then exchanged for the aspiration/irrigation tip, and cortical materials were aspirated. Posterior capsule was polished with a curette polisher, and Healon was injected into the capsular bag. Using the Monarch intraocular lens inserter, the posterior chamber intraocular lens model SN60WF power +19.50 was placed into the inserter after applying some Healon, and the tip of",Ophthalmology
"PREOPERATIVE DIAGNOSES: , Cervical disk protrusions at C5-C6 and C6-C7, cervical radiculopathy, and cervical pain.,POSTOPERATIVE DIAGNOSES:,  Cervical disk protrusions at C5-C6 and C6-C7, cervical radiculopathy, and cervical pain.,PROCEDURES:,  C5-C6 and C6-C7 anterior cervical discectomy (two levels) C5-C6 and C6-C7 allograft fusions.  A C5-C7 anterior cervical plate fixation (Sofamor Danek titanium window plate) intraoperative fluoroscopy used and intraoperative microscopy used.  Intraoperative SSEP and EMG monitoring used.,ANESTHESIA: , General endotracheal.,COMPLICATIONS:,  None.,INDICATION FOR THE PROCEDURE: , This lady presented with history of cervical pain associated with cervical radiculopathy with cervical and left arm pain, numbness, weakness, with MRI showing significant disk protrusions with the associate complexes at C5-C6 and C6-C7 with associated cervical radiculopathy.  After failure of conservative treatment, this patient elected to undergo surgery.,DESCRIPTION OF PROCEDURE:  ,The patient was brought to the OR and after adequate general endotracheal anesthesia, she was placed supine on the OR table with the head of the bed about 10 degrees.  A shoulder roll was placed and the head supported on a donut support.  The cervical region was prepped and draped in the standard fashion.  A transverse cervical incision was made from the midline, which was lateral to the medial edge of the sternocleidomastoid two fingerbreadths above the right clavicle.  In a transverse fashion, the incision was taken down through the skin and subcutaneous tissue and through the platysmata and a subplatysmal dissection done.  Then, the dissection continued medial to the sternocleidomastoid muscle and then",Neurosurgery
"PREOPERATIVE DIAGNOSIS:,  Low Back Syndrome - Low back pain with left greater than right lower extremity radiculopathy.,POSTOPERATIVE DIAGNOSIS:,  Same.,PROCEDURE:,1.  Nerve root decompression at L45 on the left side.,2.  Tun-L catheter placement with injection of steroid solution and Marcaine at L45 nerve roots left.,3.  Interpretation of radiograph.,ANESTHESIA: , IV sedation with Versed and Fentanyl.,ESTIMATED BLOOD LOSS:,  None.,COMPLICATIONS:,  None.,INDICATION FOR PROCEDURE: , Severe and excruciating pain in the lumbar spine and lower extremity.  MRI shows disc pathology as well as facet arthrosis.,SUMMARY OF PROCEDURE: , The patient was admitted to the operating room, consent was obtained and signed.  The patient was taken to the Operating room and was placed in the prone position.  Monitors were placed, including EKG, pulse oximeter and blood pressure monitoring.  After adequate IV sedation with Versed and Fentanyl the procedure was begun.,The lumbar sacral region was prepped and draped in sterile fashion with Betadine and four sterile towels.  After the towels were places then sterile drapes were placed on top of that.,After which time the Epimed catheter was then placed, this was done by first repositioning the C-Arm to visualize the lumbar spine and the vertebral bodies were then counted beginning at L5, verifying the sacral hiatus.  The skin over the sacral hiatus was then injected with 1% Lidocaine and an #18-gauge needle was used for skin puncture.  The #18-gauge needle was inserted off of midline.  A #16-gauge RK needle was then placed",Surgery
"SUBJECTIVE:,  His brother, although he is a vegetarian, has elevated cholesterol and he is on medication to lower it.  The patient started improving his diet when he received the letter explaining his lipids are elevated.  He is consuming less cappuccino, quiche, crescents, candy from vending machines, etc.  He has started packing his lunch three to four times per week instead of eating out so much.  He is exercising six to seven days per week by swimming, biking, running, lifting weights one and a half to two and a half hours each time.  He is in training for a triathlon.  He says he is already losing weight due to his efforts.,OBJECTIVE:,  Height:  6 foot 2 inches.  Weight:  204 pounds on 03/07/05.  Ideal body weight:  190 pounds, plus or minus ten percent.  He is 107 percent standard of midpoint ideal body weight.  BMI:  26.189.  A 48-year-old male.  Lab on 03/15/05:  Cholesterol:  251.  LDL:  166.  VLDL:  17.  HDL:  68.  Triglycerides:  87.  I explained to the patient the dietary guidelines to help improve his lipids.  I recommend a 26 to 51 to 77 fat grams per day for a 10 to 20 to 30 percent fat level of 2,300 calories since he is interested in losing weight.  I went over the printed information sheet on lowering your cholesterol and that was given to",SOAP/Chart/ProgressNotes
"TITLE OF OPERATION:,  Total laryngectomy, right level 2, 3, 4 neck dissection, tracheoesophageal puncture, cricopharyngeal myotomy, right thyroid lobectomy.,INDICATION FOR SURGERY: , A 58-year-old gentleman who has had a history of a T3 squamous cell carcinoma of his glottic larynx having elected to undergo a laser excision procedure in late 06/07.  Subsequently, biopsy confirmed tumor persistence in the right glottic region.  Risks, benefits, and alternatives of the surgical intervention versus possibility of chemoradiation therapy were discussed with the patient in detail.  Also concerned for a CT scan finding of possible cartilaginous invasion at the cricoid level.  The patient understood the issues regarding surgical intervention and wished to undergo a surgical intervention despite a clear understanding of risks, benefits, and alternatives.  He was accompanied by his wife and daughter.  Risks included, but were not limited to anesthesia, bleeding, infection, injury of the nerves including lower lip weakness, tongue weakness, tongue numbness, shoulder weakness, need for physical therapy, possibility of total laryngectomy, possibility of inability to speak or swallow, difficulty eating, wound care issues, failure to heal, need for additional treatment, and the patient understood all of these issues and they wished to proceed.,PREOP DIAGNOSIS: , Squamous cell carcinoma of the larynx.,POSTOP DIAGNOSIS: , Squamous cell carcinoma of the larynx.,PROCEDURE DETAIL: , After identifying the patient, the patient was placed supine on the operating room table.  After the establishment of the general anesthesia via oral endotracheal intubation, the patient had his eyes protected with",Surgery
"PREOPERATIVE DIAGNOSIS:,  Prior history of polyps.,POSTOPERATIVE DIAGNOSIS:,  Small polyps, no evidence of residual or recurrent polyp in the cecum.,PREMEDICATIONS: , Versed 5 mg, Demerol 100 mg IV.,REPORTED PROCEDURE:,  The rectal chamber revealed no external lesions.  Prostate was normal in size and consistency.,The colonoscope was inserted into the rectal ampulla and advanced under direct vision at all times until the tip of the scope was placed in the cecum.  The position of the scope within the cecum was verified by identification of the ileocecal valve.  Navigation was difficult because it seemed that the cecum took an upward turn at its final turn, but the examination was completed.,The cecum was extensively studied and no lesion was seen.  There was not even a scar representing the prior polyp.  I was able to see the area across from the ileocecal valve exactly where the polyp was two years ago, and I saw no lesion at all.  The scope was then slowly withdrawn.  In the mid transverse colon, was a small submucosal lesion, which appeared to be a lipoma.  It was freely mobile and very small with normal overlying mucosa.  There was a similar lesion in the descending colon.  Both of these appeared to be lipomatous, so no attempt was made to remove them.  There were diverticula present in the sigmoid colon.  In addition, there were two polyps in the sigmoid colon both of which were resected using electrocautery. ",Surgery
"PROCEDURE: , Bilateral L5 dorsal ramus block and bilateral S1, S2, and S3 lateral branch block.,INDICATION: , Sacroiliac joint pain.,INFORMED CONSENT: , The risks, benefits and alternatives of the procedure were discussed with the patient.  The patient was given opportunity to ask questions regarding the procedure, its indications and the associated risks.,The risk of the procedure discussed include infection, bleeding, allergic reaction, dural puncture, headache, nerve injuries, spinal cord injury, and cardiovascular and CNS side effects with possible vascular entry of medications.  I also informed the patient of potential side effects or reactions to the medications potentially used during the procedure including sedatives, narcotics, nonionic contrast agents, anesthetics, and corticosteroids.,The patient was informed both verbally and in writing.  The patient understood the informed consent and desired to have the procedure performed.,PROCEDURE:  ,Oxygen saturation and vital signs were monitored continuously throughout the procedure.  The patient remained awake throughout the procedure in order to interact and give feedback.  The X-ray technician was supervised and instructed to operate the fluoroscopy machine.,The patient was placed in the prone position on the treatment table, pillow under the chest, and head rotated contralateral to the side being treated.  The skin over and surrounding the treatment area was cleaned with Betadine.  The area was covered with sterile drapes, leaving a small window opening for needle placement.  Fluoroscopic pillar view was used to identify the bony landmarks of the sacrum and sacroiliac joint and the planned needle approach. ",PainManagement
"CHIEF COMPLAINT: , Left elbow pain.,HISTORY OF PRESENT ILLNESS:  ,This 17-year-old male was fighting with some other kids in Juvenile Hall when he felt some pain in his left elbow, causing sudden pain.  He also has pain in his left ankle, but he is able to walk normally.  He has had previous pain in his left knee.  He denies any passing out, any neck pain at this time even though he did get hit in the head.  He has no chest or abdominal pain.  Apparently, no knives or guns were involved.,PAST MEDICAL HISTORY: , He has had toe problems and left knee pain in the past.,REVIEW OF SYSTEMS: , No coughing, sputum production, dyspnea or chest pain.  No vomiting or abdominal pain.  No visual changes.  No neurologic deficits other than some numbness in his left hand.,SOCIAL HISTORY: , He is in Juvenile Hall for about 25 more days.  He is a nonsmoker.,ALLERGIES: , MORPHINE.,CURRENT MEDICATIONS:  ,Abilify.,PHYSICAL EXAMINATION: , VITAL SIGNS:  Stable.  HEENT:  PERRLA.  EOMI.  Conjunctivae anicteric.  Skull is normocephalic.  He is not complaining of bruising.  HEENT:  TMs and canals are normal.  There is no Battle sign.  NECK:  Supple.  He has good range of motion.  Spinal processes are normal to palpation.  LUNGS:  Clear.  CARDIAC:  Regular rate.  No murmurs or rubs.  EXTREMITIES:  Left elbow is tender.  He does not",Consult-HistoryandPhy.
"OPERATIVE PROCEDURES: , Colonoscopy and biopsies, epinephrine sclerotherapy, hot biopsy cautery, and snare polypectomy.,PREOPERATIVE DIAGNOSES:,1.  Colon cancer screening.,2.  Family history of colon polyps.,POSTOPERATIVE DIAGNOSES:,1.  Multiple colon polyps (5).,2.  Diverticulosis, sigmoid colon.,3.  Internal hemorrhoids.,ENDOSCOPE USED: , EC3870LK.,BIOPSIES:  ,Biopsies taken from all polyps.  Hot biopsy got applied to one.  Epinephrine sclerotherapy and snare polypectomy applied to four polyps.,ANESTHESIA: , Fentanyl 75 mcg, Versed 6 mg, and glucagon 1.5 units IV push in divided doses.  Also given epinephrine 1:20,000 total of 3 mL.,The patient tolerated the procedure well.,PROCEDURE:  ,The patient was placed in left lateral decubitus after appropriate sedation.  Digital rectal examination was done, which was normal.  Endoscope was introduced and passed through a rather spastic tortuous sigmoid colon with multiple diverticula seen all the way through transverse colon where about 1 cm x 1 cm sessile polyp was seen.  It was biopsied and then in piecemeal fashion removed using snare polypectomy after base was infiltrated with epinephrine.  Pedunculated polyp next to it was hard to see and there was a lot of peristalsis.  The scope then was advanced through rest of the transverse colon to ascending colon and cecum.  Terminal ileum was briefly reviewed, appeared normal and so did cecum after copious amount of fecal material was irrigated out.  Ascending colon was unremarkable.  At hepatic flexure may be proximal transverse colon, there was a sessile polyp about 1.2 cm x 1 cm that was",Gastroenterology
"HISTORY: , The patient is a 52-year-old right-handed female with longstanding bilateral arm pain, which is predominantly in the medial aspect of her arms and hands as well as left hand numbness, worse at night and after doing repetitive work with her left hand.  She denies any weakness.  No significant neck pain, change in bowel or bladder symptoms, change in gait, or similar symptoms in the past.  She is on Lyrica for the pain, which has been somewhat successful.,Examination reveals positive Phalen's test on the left.  Remainder of her neurological examination is normal.,NERVE CONDUCTION STUDIES:  ,The left median motor distal latency is prolonged with normal evoked response amplitude and conduction velocity.  The left median sensory distal latency is prolonged with an attenuated evoked response amplitude.  The right median sensory distal latency is mildly prolonged with a mildly attenuated evoked response amplitude.  The right median motor distal latency and evoked response amplitude is normal.  Left ulnar motor and sensory and left radial sensory responses are normal.  Left median F-wave is normal.,NEEDLE EMG:,  Needle EMG was performed on the left arm, right first dorsal interosseous muscle, and bilateral cervical paraspinal muscles.  It revealed spontaneous activity in the left abductor pollicis brevis muscle.  There is increased insertional activity in the right first dorsal interosseous muscle.  Both interosseous muscles showed signs of reinnervation.  Left extensor digitorum communis muscle showed evidence of reduced recruitment.  Cervical paraspinal muscles were normal.,IMPRESSION:",PhysicalMedicine-Rehab
"EXAM:,MRI LEFT SHOULDER,CLINICAL:,This is a 26 year old with a history of instability. Examination was preformed on 12/20/2005.,FINDINGS:,There is supraspinatus tendinosis without a full-thickness tear, gap or fiber retraction and there is no muscular atrophy (series #105 images #4-6).,Normal infraspinatus and subscapularis tendons.,Normal long biceps tendon within the bicipital groove. There is medial subluxation of the tendon under the transverse humeral ligament, and there is tendinosis of the intracapsular portion of the tendon with partial tearing, but there is no complete tear or discontinuity. Biceps anchor is intact (series #105 images #4-7; series #102 images #10-22).,There is a very large Hill-Sachs fracture, involving almost the entire posterior half of the humeral head (series #102 images #13-19). This is associated with a large inferior bony Bankart lesion that measures approximately 15 x 18mm in AP and craniocaudal dimension with impaction and fragmentation (series #104 images #10-14; series #102 images #18-28). There is medial and inferior displacement of the fragment. There are multiple interarticular bodies, some of which may be osteochondromatous and some may be osseous measuring up to 8mm in diameter. (These are too numerous to count.) There is marked stretching, attenuation and areas of thickening of the inferior and middle glenohumeral ligaments, compatible with a chronic tear with scarring but there is no discontinuity or demonstrated HAGL lesion (series #105 images #5-10).,Normal superior glenohumeral ligament.,There is no SLAP tear.,Normal acromioclavicular joint without narrowing of the subacromial space.,Normal coracoacromial, coracohumeral and coracoclavicular ligaments.,There is fluid in the glenohumeral joint and biceps",Orthopedic
"TITLE OF OPERATION:,  Mediastinal exploration and delayed primary chest closure.,INDICATION FOR SURGERY:,  The patient is a 12-day-old infant who has undergone a modified stage I Norwood procedure with a Sano modification.  The patient experienced an unexplained cardiac arrest at the completion of the procedure, which required institution of extracorporeal membrane oxygenation for more than two hours following discontinuation of cardiopulmonary bypass.  The patient has been successfully resuscitated with extracorporeal membrane oxygenation and was decannulated 48 hours ago.  She did not meet the criteria for delayed primary chest closure.,PREOP DIAGNOSIS: , Open chest status post modified stage I Norwood procedure.,POSTOP DIAGNOSIS: , Open chest status post modified stage I Norwood procedure.,ANESTHESIA:,  General endotracheal.,COMPLICATIONS:,  None.,FINDINGS: , No evidence of intramediastinal purulence or hematoma.  At completion of the procedure no major changes in hemodynamic performance.,DETAILS OF THE PROCEDURE: , After obtaining informed consent, the patient was brought to the room, placed on the operating room table in supine position.  Following the administration of general endotracheal anesthesia, the chest was prepped and draped in the usual sterile fashion and all the chest drains were removed.  The chest was then prepped and draped in the usual sterile fashion and previously placed segmental AlloDerm was removed.  The mediastinum was then thoroughly irrigated with diluted antibiotic irrigation and both pleural cavities suctioned.  Through a separate incision and another 15-French Blake drain was inserted and small titanium clips were utilized to mark the rightward aspect of",Pediatrics-Neonatal
"PREOPERATIVE DIAGNOSES:,1.  Carotid artery occlusive disease.,2.  Peripheral vascular disease.,POSTOPERATIVE DIAGNOSES:,1.  Carotid artery occlusive disease.,2.  Peripheral vascular disease.,OPERATIONS PERFORMED:,1.  Bilateral carotid cerebral angiogram.,2.  Right femoral-popliteal angiogram.,FINDINGS: , The right carotid cerebral system was selectively catheterized and visualized.  The right internal carotid artery was found to be very tortuous with kinking in its cervical portions, but no focal stenosis was noted.  Likewise, the intracranial portion of the right internal carotid artery showed no significant disease nor did the right middle cerebral artery.,The left carotid cerebral system was selectively catheterized and visualized.  The cervical portion of the left internal carotid artery showed a 30 to 40% stenosis with small ulcer crater present.  The intracranial portion of the left internal carotid artery showed no significant disease nor did the left middle cerebral artery.,Visualization of the right lower extremity showed no significant disease.,PROCEDURE: , With the patient in supine position under local anesthesia plus intravenous sedation, the groin areas were prepped and draped in a sterile fashion.,The common femoral artery was punctured in a routine retrograde fashion and a 5-French introducer sheath was advanced under fluoroscopic guidance.  A catheter was then placed in the aortic arch and the right and left common carotid arteries were then selectively catheterized and visualized as described above.,Following completion of the above, the catheter and introducer sheath were removed.  Heparin had been initially given, which was reversed with protamine.  Firm pressure was held over the puncture site",Neurosurgery
"PREOPERATIVE DIAGNOSIS: , History of polyps.,POSTOPERATIVE DIAGNOSES:,1.  Normal colonoscopy, left colonic diverticular disease.,2.  3+ benign prostatic hypertrophy.,PROCEDURE PERFORMED: , Total colonoscopy and photography.,GROSS FINDINGS: , This is a 74-year-old white male here for recheck colonoscopy for a history of polyps.  After signed informed consent, blood pressure monitoring, EKG monitoring, and pulse oximetry monitoring, he was brought to the Endoscopic Suite.  He was given 100 mg of Demerol, 3 mg of Versed IV push slowly.  Digital examination revealed a large prostate for which he is following up with his urologist.  No nodules.  3+ BPH.  Anorectal canal was within normal limits.  No stricture tumor or ulcer.  The Olympus CF 20L video endoscope was inserted per anus.  The anorectal canal was visualized, was normal.  The sigmoid, descending, splenic, and transverse showed scattered diverticula.  The hepatic, ascending, cecum, and ileocecal valve was visualized and was normal.  The colonoscope was removed.  The air was aspirated.  The patient was discharged with high-fiber, diverticular diet.  Recheck colonoscopy three years.",Surgery
"PREOPERATIVE DIAGNOSIS: , Left medial compartment osteoarthritis of the knee.,POSTOPERATIVE DIAGNOSIS:,  Left medial compartment osteoarthritis of the knee.,PROCEDURE  PERFORMED:,  Left unicompartmental knee replacement.,COMPONENTS USED:,  Biomet size medium femoral component size B tibial tray and a 3 mm polyethylene component.,COMPLICATIONS:,  None.,TOURNIQUET TIME: , 59 minutes.,BLOOD LOSS: , Minimal.,INDICATIONS FOR PROCEDURE: , A 55-year-old female who had previously undergone a Biomet Oxford unicompartmental knee replacement on the right side.  She has done quite well with this.  She now has had worsening left knee pain predominantly on the inside of her knee and has consented for unicompartmental knee replacement on the left.,DESCRIPTION OF PROCEDURE IN DETAIL: , The patient was brought to the operating room and placed supine on the operating room table.  After appropriate anesthesia, the left lower extremity was identified with a time out procedure.  Preoperative antibiotics were given.  Left lower extremity was then prepped and draped in usual sterile fashion after applying a thigh tourniquet.  The tourniquet was insufflated after elevation of the limb, and a standard medial parapatellar incision was used.  Soft tissue dissection was carried down the retinaculum, was opened sharply to expose the joint, meniscus that was visible along the tibia was removed.  The anterior fat pad was removed.  The knee was then examined.  The ACL was found to be intact.  The lateral compartment had very minimal arthritis.  There were some osteoarthritic changes of the patellofemoral joint, but these were",Orthopedic
"OTITIS MEDIA, is an infection of the middle ear space where the small bones and nerves of the ear connect to the eardrum on one side and the eustachian tube on the other.  The ear infection itself is not contagious but the respiratory infection preceding it is transmittable.  Otitis media is most often seen in infants and young children.  There are several causes including a viral or bacterial infection that spreads to the middle ear by way of the eustachian tubes, nasal allergy drainage blocking the sinuses or eustachian tubes, enlarged adenoids also blocking sinuses or eustachian tubes and eardrum rupture.  Many factors can increase the risk of an ear infection like recent upper respiratory tract illness, crowded living conditions, family history of ear infections, day care, smoking in household, altitude changes, cold weather and genetic factors.,SIGNS AND SYMPTOMS:,*  Irritability.,*  Ear pain, fullness, hearing loss.,*  Infants may pull on ear.,*  Fever.,*  Vomiting.,*  Discharge from ear.,*  Diarrhea.,TREATMENT:,*  Diagnosis is by physical exam and otoscopic exam.  Sometimes fluid from the ear is cultured.,*  Pain relievers, like acetaminophen (Tylenol).  Infant pain relievers are available.,*  Decongestant to relieve symptoms of upper respiratory tract infection.,*  Antibiotics when indicated for bacterial infection such as Amoxicillin or Zithromycin.  Finish ALL antibiotics as prescribed.  Do not stop the medication even if symptoms subside.,*  Avoid swimming until infection goes away.,*  Surgery is sometimes necessary to put in tubes",ENT-Otolaryngology
"EXAM: , Single frontal view of the chest.,HISTORY: , Atelectasis.  Patient is status-post surgical correction for ASD.,TECHNIQUE: , A single frontal view of the chest was evaluated and correlated with the prior film dated mm/dd/yy.,FINDINGS:,  Current film reveals there is a right-sided central venous catheter, the distal tip appears to be in the superior vena cava.  Endotracheal tube with the distal tip appears to be in appropriate position, approximately 2 cm superior to the carina.  Sternotomy wires are noted.  They appear in appropriate placement.  There are no focal areas of consolidation to suggest pneumonia.  Once again seen is minimal amount of bilateral basilar atelectasis.  The cardiomediastinal silhouette appears to be within normal limits at this time.  No evidence of any pneumothoraces or pleural effusions.,IMPRESSION:,1.  There has been interval placement of a right-sided central venous catheter, endotracheal tube, and sternotomy wires secondary to patient's most recent surgical intervention.,2.  Minimal bilateral basilar atelectasis with no significant interval changes from the patient's most recent prior.,3.  Interval decrease in the patient's heart size which may be secondary to the surgery versus positional and technique.",Radiology
"Patient was informed by Dr. ABC that he does not need sleep study as per patient.,PHYSICAL EXAMINATION:,General:  Pleasant, brighter.,Vital signs:  117/78, 12, 56.,Abdomen:  Soft, nontender.  Bowel sounds normal.,ASSESSMENT AND PLAN:,1.  Constipation.  Milk of Magnesia 30 mL daily p.r.n., Dulcolax suppository twice a week p.r.n.,2.  CAD/angina.  See cardiologist this afternoon.,Call me if constipation not resolved by a.m., consider a Fleet enema then as discussed.,",Gastroenterology
"SUBJECTIVE:,  Overall, she has been doing well.  Her blood sugars have usually been less than or equal to 135 by home glucose monitoring.  Her fasting blood sugar today is 120 by our Accu-Chek.  She is exercising three times per week.  Review of systems is otherwise unremarkable. ,OBJECTIVE:,  Her blood pressure is 110/60.  Other vitals are stable.  HEENT:  Unremarkable.  Neck:  Unremarkable.  Lungs:  Clear.  Heart:  Regular.  Abdomen:  Unchanged.  Extremities:  Unchanged.  Neurologic:  Unchanged. ,ASSESSMENT:,  ,1.  NIDDM with improved control. ,2.  Hypertension. ,3.  Coronary artery disease status post coronary artery bypass graft. ,4.  Degenerative arthritis. ,5.  Hyperlipidemia. ,6.  Hyperuricemia. ,7.  Renal azotemia. ,8.  Anemia. ,9.  Fibroglandular breasts. ,PLAN:,  We will get follow-up labs today.  We will continue with current medications and treatment.  We will arrange for a follow-up mammogram as recommended by the radiologist in six months, which will be approximately Month DD, YYYY.  The patient is advised to proceed with previous recommendations.  She is to follow-up with Ophthalmology and Podiatry for diabetic evaluation and to return for follow-up as directed.",SOAP/Chart/ProgressNotes
"PROCEDURE:  ,Trigger thumb release.,PROCEDURE IN DETAIL: , After administering appropriate antibiotics and MAC anesthesia, the upper extremity was prepped and draped in the usual sterile fashion.  The arm was exsanguinated with Esmarch, and the tourniquet inflated to 250 mmHg.,A transverse incision was made over the MPJ crease of the thumb.  Dissection was carried down to the flexor sheath with care taken to identify and protect the neurovascular bundles.  The flexor sheath was opened under direct vision with a scalpel, and then a scissor was used to release the A1 pulley under direct vision on the radial side, from its proximal extent to its distal extent at the junction of the proximal and middle thirds of the proximal phalanx.  Meticulous hemostasis was maintained with bipolar electrocautery.,The flexor pollicis longus tendon was identified and atraumatically pulled to ensure that no triggering remained.  The patient then actively moved the thumb and no triggering was noted.,After irrigating out the wound with copious amounts of sterile saline, the skin was closed with 5-0 nylon simple interrupted sutures.,The wound was dressed and the patient was sent to the recovery room in good condition, having tolerated the procedure well.",Surgery
