id,text
1197311," I am even wiser than my elders,
    for I have kept your commandments."
1197312," I am even wiser than my elders,
    for I have kept your commandments."
1197313," I am even wiser than my elders,
    for I have kept your commandments."
1197314," I am even wiser than my elders,
    for I have kept your commandments."
1197315," I am even wiser than my elders,
    for I have kept your commandments."
1197316," I am even wiser than my elders,
    for I have kept your commandments."
1197317," I am even wiser than my elders,
    for I have kept your commandments."
1197318," I am even wiser than my elders,
    for I have kept your commandments."
1197319," I am even wiser than my elders,
    for I have kept your commandments."
1197320," I am even wiser than my elders,
    for I have kept your commandments."
1197321," I am even wiser than my elders,
    for I have kept your commandments."
1197322," I am even wiser than my elders,
    for I have kept your commandments."
1197323," I am even wiser than my elders,
    for I have kept your commandments."
1197324," I am even wiser than my elders,
    for I have kept your commandments."
1197325," I am even wiser than my elders,
    for I have kept your commandments."
1197326," I am even wiser than my elders,
    for I have kept your commandments."
1197327," I am even wiser than my elders,
    for I have kept your commandments."
1197328," I am even wiser than my elders,
    for I have kept your commandments."
1197329," I am even wiser than my elders,
    for I have kept your commandments."
1197330," I am even wiser than my elders,
    for I have kept your commandments."
1197331," I am even wiser than my elders,
    for I have kept your commandments."
1197332," I am even wiser than my elders,
    for I have kept your commandments."
1197333," I am even wiser than my elders,
    for I have kept your commandments."
1197334," I am even wiser than my elders,
    for I have kept your commandments."
1197335," I am even wiser than my elders,
    for I have kept your commandments."
1197336," I am even wiser than my elders,
    for I have kept your commandments."
1197337," I am even wiser than my elders,
    for I have kept your commandments."
1197338," I am even wiser than my elders,
    for I have kept your commandments."
1197339," I am even wiser than my elders,
    for I have kept your commandments."
1197340," I am even wiser than my elders,
    for I have kept your commandments."
1197341," I am even wiser than my elders,
    for I have kept your commandments."
1197342," I am even wiser than my elders,
    for I have kept your commandments."
1197343," I am even wiser than my elders,
    for I have kept your commandments."
1197344," I am even wiser than my elders,
    for I have kept your commandments."
1197345," I am even wiser than my elders,
    for I have kept your commandments."
1197346," I am even wiser than my elders,
    for I have kept your commandments."
1197347," I am even wiser than my elders,
    for I have kept your commandments."
1197348," I am even wiser than my elders,
    for I have kept your commandments."
1197349," I am even wiser than my elders,
    for I have kept your commandments."
1197350," I am even wiser than my elders,
    for I have kept your commandments."
1197351," I am even wiser than my elders,
    for I have kept your commandments."
1197352," I am even wiser than my elders,
    for I have kept your commandments."
1197353," I am even wiser than my elders,
    for I have kept your commandments."
1197354," I am even wiser than my elders,
    for I have kept your commandments."
1197355," I am even wiser than my elders,
    for I have kept your commandments."
1197356," I am even wiser than my elders,
    for I have kept your commandments."
1197357," I am even wiser than my elders,
    for I have kept your commandments."
1197358," I am even wiser than my elders,
    for I have kept your commandments."
1197359," I am even wiser than my elders,
    for I have kept your commandments."
1197360," I am even wiser than my elders,
    for I have kept your commandments."
1197361," I am even wiser than my elders,
    for I have kept your commandments."
1197362," I am even wiser than my elders,
    for I have kept your commandments."
1197363," I am even wiser than my elders,
    for I have kept your commandments."
1197364," I am even wiser than my elders,
    for I have kept your commandments."
1197365," I am even wiser than my elders,
    for I have kept your commandments."
1197366," I am even wiser than my elders,
    for I have kept your commandments."
1197367," I am even wiser than my elders,
    for I have kept your commandments."
1197368," I am even wiser than my elders,
    for I have kept your commandments."
1197369," I am even wiser than my elders,
    for I have kept your commandments."
1197370," I am even wiser than my elders,
    for I have kept your commandments."
1197371," I am even wiser than my elders,
    for I have kept your commandments."
1197372," I am even wiser than my elders,
    for I have kept your commandments."
1197373," I am even wiser than my elders,
    for I have kept your commandments."
1197374," I am even wiser than my elders,
    for I have kept your commandments."
1197375," I am even wiser than my elders,
    for I have kept your commandments."
1197376," I am even wiser than my elders,
    for I have kept your commandments."
1197377," I am even wiser than my elders,
    for I have kept your commandments."
1197378," I am even wiser than my elders,
    for I have kept your commandments."
1197379," I am even wiser than my elders,
    for I have kept your commandments."
1197380," I am even wiser than my elders,
    for I have kept your commandments."
1197381," I am even wiser than my elders,
    for I have kept your commandments."
1197382," I am even wiser than my elders,
    for I have kept your commandments."
1197383," I am even wiser than my elders,
    for I have kept your commandments."
1197384," I am even wiser than my elders,
    for I have kept your commandments."
1197385," I am even wiser than my elders,
    for I have kept your commandments."
1197386," I am even wiser than my elders,
    for I have kept your commandments."
1197387," I am even wiser than my elders,
    for I have kept your commandments."
1197388," I am even wiser than my elders,
    for I have kept your commandments."
1197389," I am even wiser than my elders,
    for I have kept your commandments."
1197390," I am even wiser than my elders,
    for I have kept your commandments."
1197391," I am even wiser than my elders,
    for I have kept your commandments."
1197392," I am even wiser than my elders,
    for I have kept your commandments."
1197393," I am even wiser than my elders,
    for I have kept your commandments."
1197394," I am even wiser than my elders,
    for I have kept your commandments."
1197395," I am even wiser than my elders,
    for I have kept your commandments."
1197396," I am even wiser than my elders,
    for I have kept your commandments."
1197397," I am even wiser than my elders,
    for I have kept your commandments."
1197398," I am even wiser than my elders,
    for I have kept your commandments."
1197399," I am even wiser than my elders,
    for I have kept your commandments."
1197400," I am even wiser than my elders,
    for I have kept your commandments."
1197401," I am even wiser than my elders,
    for I have kept your commandments."
1197402," I am even wiser than my elders,
    for I have kept your commandments."
1197403," I am even wiser than my elders,
    for I have kept your commandments."
1197404," I am even wiser than my elders,
    for I have kept your commandments."
1197405," I am even wiser than my elders,
    for I have kept your commandments."
1197406," I am even wiser than my elders,
    for I have kept your commandments."
1197407," I am even wiser than my elders,
    for I have kept your commandments."
1197408," I am even wiser than my elders,
    for I have kept your commandments."
1197409," I am even wiser than my elders,
    for I have kept your commandments."
1197410," I am even wiser than my elders,
    for I have kept your commandments."
1197411," I am even wiser than my elders,
    for I have kept your commandments."
1197412," I am even wiser than my elders,
    for I have kept your commandments."
1197413," I am even wiser than my elders,
    for I have kept your commandments."
1197414," I am even wiser than my elders,
    for I have kept your commandments."
1197415," I am even wiser than my elders,
    for I have kept your commandments."
1197416," I am even wiser than my elders,
    for I have kept your commandments."
1197417," I am even wiser than my elders,
    for I have kept your commandments."
1197418," I am even wiser than my elders,
    for I have kept your commandments."
1197419," I am even wiser than my elders,
    for I have kept your commandments."
1197420," I am even wiser than my elders,
    for I have kept your commandments."
1197421," I am even wiser than my elders,
    for I have kept your commandments."
1197422," I am even wiser than my elders,
    for I have kept your commandments."
1197423," I am even wiser than my elders,
    for I have kept your commandments."
1197424," I am even wiser than my elders,
    for I have kept your commandments."
1197425," I am even wiser than my elders,
    for I have kept your commandments."
1197426," I am even wiser than my elders,
    for I have kept your commandments."
1197427," I am even wiser than my elders,
    for I have kept your commandments."
1197428," I am even wiser than my elders,
    for I have kept your commandments."
1197429," I am even wiser than my elders,
    for I have kept your commandments."
1197430," I am even wiser than my elders,
    for I have kept your commandments."
1197431," I am even wiser than my elders,
    for I have kept your commandments."
1197432," I am even wiser than my elders,
    for I have kept your commandments."
1197433," I am even wiser than my elders,
    for I have kept your commandments."
1197434," I am even wiser than my elders,
    for I have kept your commandments."
1197435," I am even wiser than my elders,
    for I have kept your commandments."
1197436," I am even wiser than my elders,
    for I have kept your commandments."
1197437," I am even wiser than my elders,
    for I have kept your commandments."
1197438," I am even wiser than my elders,
    for I have kept your commandments."
1197439," I am even wiser than my elders,
    for I have kept your commandments."
1197440," I am even wiser than my elders,
    for I have kept your commandments."
1197441," I am even wiser than my elders,
    for I have kept your commandments."
1197442," I am even wiser than my elders,
    for I have kept your commandments."
1197443," I am even wiser than my elders,
    for I have kept your commandments."
1197444," I am even wiser than my elders,
    for I have kept your commandments."
1197445," I am even wiser than my elders,
    for I have kept your commandments."
1197446," I am even wiser than my elders,
    for I have kept your commandments."
1197447," I am even wiser than my elders,
    for I have kept your commandments."
1197448," I am even wiser than my elders,
    for I have kept your commandments."
1197449," I am even wiser than my elders,
    for I have kept your commandments."
1197450," I am even wiser than my elders,
    for I have kept your commandments."
1197451," I am even wiser than my elders,
    for I have kept your commandments."
1197452," I am even wiser than my elders,
    for I have kept your commandments."
1197453," I am even wiser than my elders,
    for I have kept your commandments."
1197454," I am even wiser than my elders,
    for I have kept your commandments."
1197455," I am even wiser than my elders,
    for I have kept your commandments."
1197456," I am even wiser than my elders,
    for I have kept your commandments."
1197457," I am even wiser than my elders,
    for I have kept your commandments."
1197458," I am even wiser than my elders,
    for I have kept your commandments."
1197459," I am even wiser than my elders,
    for I have kept your commandments."
1197460," I am even wiser than my elders,
    for I have kept your commandments."
1197461," I am even wiser than my elders,
    for I have kept your commandments."
1197462," I am even wiser than my elders,
    for I have kept your commandments."
1197463," I am even wiser than my elders,
    for I have kept your commandments."
1197464," I am even wiser than my elders,
    for I have kept your commandments."
1197465," I am even wiser than my elders,
    for I have kept your commandments."
1197466," I am even wiser than my elders,
    for I have kept your commandments."
1197467," I am even wiser than my elders,
    for I have kept your commandments."
1197468," I am even wiser than my elders,
    for I have kept your commandments."
1197469," I am even wiser than my elders,
    for I have kept your commandments."
1197470," I am even wiser than my elders,
    for I have kept your commandments."
1197471," I am even wiser than my elders,
    for I have kept your commandments."
1197472," I am even wiser than my elders,
    for I have kept your commandments."
1197473," I am even wiser than my elders,
    for I have kept your commandments."
1197474," I am even wiser than my elders,
    for I have kept your commandments."
1197475," I am even wiser than my elders,
    for I have kept your commandments."
1197476," I am even wiser than my elders,
    for I have kept your commandments."
1197477," I am even wiser than my elders,
    for I have kept your commandments."
1197478," I am even wiser than my elders,
    for I have kept your commandments."
1197479," I am even wiser than my elders,
    for I have kept your commandments."
1197480," I am even wiser than my elders,
    for I have kept your commandments."
1197481," I am even wiser than my elders,
    for I have kept your commandments."
1197482," I am even wiser than my elders,
    for I have kept your commandments."
1197483," I am even wiser than my elders,
    for I have kept your commandments."
1197484," I am even wiser than my elders,
    for I have kept your commandments."
1197485," I am even wiser than my elders,
    for I have kept your commandments."
1197486," I am even wiser than my elders,
    for I have kept your commandments."
1197487," I am even wiser than my elders,
    for I have kept your commandments."
1197488," I am even wiser than my elders,
    for I have kept your commandments."
1197489," I am even wiser than my elders,
    for I have kept your commandments."
1197490," I am even wiser than my elders,
    for I have kept your commandments."
1197491," I am even wiser than my elders,
    for I have kept your commandments."
1197492," I am even wiser than my elders,
    for I have kept your commandments."
1197493," I am even wiser than my elders,
    for I have kept your commandments."
1197494," I am even wiser than my elders,
    for I have kept your commandments."
1197495," I am even wiser than my elders,
    for I have kept your commandments."
1197496," I am even wiser than my elders,
    for I have kept your commandments."
1197497," I am even wiser than my elders,
    for I have kept your commandments."
1197498," I am even wiser than my elders,
    for I have kept your commandments."
1197499," I am even wiser than my elders,
    for I have kept your commandments."
1197500," I am even wiser than my elders,
    for I have kept your commandments."
1197501," I am even wiser than my elders,
    for I have kept your commandments."
1197502," I am even wiser than my elders,
    for I have kept your commandments."
1197503," I am even wiser than my elders,
    for I have kept your commandments."
1197504," I am even wiser than my elders,
    for I have kept your commandments."
1197505," I am even wiser than my elders,
    for I have kept your commandments."
1197506," I am even wiser than my elders,
    for I have kept your commandments."
1197507," I am even wiser than my elders,
    for I have kept your commandments."
1197508," I am even wiser than my elders,
    for I have kept your commandments."
1197509," I am even wiser than my elders,
    for I have kept your commandments."
1197510," I am even wiser than my elders,
    for I have kept your commandments."
1197511," I am even wiser than my elders,
    for I have kept your commandments."
1197512," I am even wiser than my elders,
    for I have kept your commandments."
1197513," I am even wiser than my elders,
    for I have kept your commandments."
1197514," I am even wiser than my elders,
    for I have kept your commandments."
1197515," I am even wiser than my elders,
    for I have kept your commandments."
1197516," I am even wiser than my elders,
    for I have kept your commandments."
1197517," I am even wiser than my elders,
    for I have kept your commandments."
1197518," I am even wiser than my elders,
    for I have kept your commandments."
1197519," I am even wiser than my elders,
    for I have kept your commandments."
1197520," I am even wiser than my elders,
    for I have kept your commandments."
1197521," I am even wiser than my elders,
    for I have kept your commandments."
1197522," I am even wiser than my elders,
    for I have kept your commandments."
1197523," I am even wiser than my elders,
    for I have kept your commandments."
1197524," I am even wiser than my elders,
    for I have kept your commandments."
1197525," I am even wiser than my elders,
    for I have kept your commandments."
1197526," I am even wiser than my elders,
    for I have kept your commandments."
1197527," I am even wiser than my elders,
    for I have kept your commandments."
1197528," I am even wiser than my elders,
    for I have kept your commandments."
1197529," I am even wiser than my elders,
    for I have kept your commandments."
1197530," I am even wiser than my elders,
    for I have kept your commandments."
1197531," I am even wiser than my elders,
    for I have kept your commandments."
1197532," I am even wiser than my elders,
    for I have kept your commandments."
1197533," I am even wiser than my elders,
    for I have kept your commandments."
1197534," I am even wiser than my elders,
    for I have kept your commandments."
1197535," I am even wiser than my elders,
    for I have kept your commandments."
1197536," I am even wiser than my elders,
    for I have kept your commandments."
1197537," I am even wiser than my elders,
    for I have kept your commandments."
1197538," I am even wiser than my elders,
    for I have kept your commandments."
1197539," I am even wiser than my elders,
    for I have kept your commandments."
1197540," I am even wiser than my elders,
    for I have kept your commandments."
1197541," I am even wiser than my elders,
    for I have kept your commandments."
1197542," I am even wiser than my elders,
    for I have kept your commandments."
1197543," I am even wiser than my elders,
    for I have kept your commandments."
1197544," I am even wiser than my elders,
    for I have kept your commandments."
1197545," I am even wiser than my elders,
    for I have kept your commandments."
1197546," I am even wiser than my elders,
    for I have kept your commandments."
1197547," I am even wiser than my elders,
    for I have kept your commandments."
1197548," I am even wiser than my elders,
    for I have kept your commandments."
1197549," I am even wiser than my elders,
    for I have kept your commandments."
1197550," I am even wiser than my elders,
    for I have kept your commandments."
1197551," I am even wiser than my elders,
    for I have kept your commandments."
1197552," I am even wiser than my elders,
    for I have kept your commandments."
1197553," I am even wiser than my elders,
    for I have kept your commandments."
1197554," I am even wiser than my elders,
    for I have kept your commandments."
1197555," I am even wiser than my elders,
    for I have kept your commandments."
1197556," I am even wiser than my elders,
    for I have kept your commandments."
1197557," I am even wiser than my elders,
    for I have kept your commandments."
1197558," I am even wiser than my elders,
    for I have kept your commandments."
1197559," I am even wiser than my elders,
    for I have kept your commandments."
1197560," I am even wiser than my elders,
    for I have kept your commandments."
1197561," I am even wiser than my elders,
    for I have kept your commandments."
1197562," I am even wiser than my elders,
    for I have kept your commandments."
1197563," I am even wiser than my elders,
    for I have kept your commandments."
1197564," I am even wiser than my elders,
    for I have kept your commandments."
1197565," I am even wiser than my elders,
    for I have kept your commandments."
1197566," I am even wiser than my elders,
    for I have kept your commandments."
1197567," I am even wiser than my elders,
    for I have kept your commandments."
1197568," I am even wiser than my elders,
    for I have kept your commandments."
1197569," I am even wiser than my elders,
    for I have kept your commandments."
1197570," I am even wiser than my elders,
    for I have kept your commandments."
1197571," I am even wiser than my elders,
    for I have kept your commandments."
1197572," I am even wiser than my elders,
    for I have kept your commandments."
1197573," I am even wiser than my elders,
    for I have kept your commandments."
1197574," I am even wiser than my elders,
    for I have kept your commandments."
1197575," I am even wiser than my elders,
    for I have kept your commandments."
1197576," I am even wiser than my elders,
    for I have kept your commandments."
1197577," I am even wiser than my elders,
    for I have kept your commandments."
1197578," I am even wiser than my elders,
    for I have kept your commandments."
1197579," I am even wiser than my elders,
    for I have kept your commandments."
1197580," I am even wiser than my elders,
    for I have kept your commandments."
1197581," I am even wiser than my elders,
    for I have kept your commandments."
1197582," I am even wiser than my elders,
    for I have kept your commandments."
1197583," I am even wiser than my elders,
    for I have kept your commandments."
1197584," I am even wiser than my elders,
    for I have kept your commandments."
1197585," I am even wiser than my elders,
    for I have kept your commandments."
1197586," I am even wiser than my elders,
    for I have kept your commandments."
1197587," I am even wiser than my elders,
    for I have kept your commandments."
1197588," I am even wiser than my elders,
    for I have kept your commandments."
1197589," I am even wiser than my elders,
    for I have kept your commandments."
1197590," I am even wiser than my elders,
    for I have kept your commandments."
1197591," I am even wiser than my elders,
    for I have kept your commandments."
1197592," I am even wiser than my elders,
    for I have kept your commandments."
1197593," I am even wiser than my elders,
    for I have kept your commandments."
1197594," I am even wiser than my elders,
    for I have kept your commandments."
1197595," I am even wiser than my elders,
    for I have kept your commandments."
1197596," I am even wiser than my elders,
    for I have kept your commandments."
1197597," I am even wiser than my elders,
    for I have kept your commandments."
1197598," I am even wiser than my elders,
    for I have kept your commandments."
1197599," I am even wiser than my elders,
    for I have kept your commandments."
1197600," I am even wiser than my elders,
    for I have kept your commandments."
1197601," I am even wiser than my elders,
    for I have kept your commandments."
1197602," I am even wiser than my elders,
    for I have kept your commandments."
1197603," I am even wiser than my elders,
    for I have kept your commandments."
1197604," I am even wiser than my elders,
    for I have kept your commandments."
1197605," I am even wiser than my elders,
    for I have kept your commandments."
1197606," I am even wiser than my elders,
    for I have kept your commandments."
1197607," I am even wiser than my elders,
    for I have kept your commandments."
1197608," I am even wiser than my elders,
    for I have kept your commandments."
1197609," I am even wiser than my elders,
    for I have kept your commandments."
1197610," I am even wiser than my elders,
    for I have kept your commandments."
1197611," I am even wiser than my elders,
    for I have kept your commandments."
1197612," I am even wiser than my elders,
    for I have kept your commandments."
1197613," I am even wiser than my elders,
    for I have kept your commandments."
1197614," I am even wiser than my elders,
    for I have kept your commandments."
1197615," I am even wiser than my elders,
    for I have kept your commandments."
1197616," I am even wiser than my elders,
    for I have kept your commandments."
1197617," I am even wiser than my elders,
    for I have kept your commandments."
1197618," I am even wiser than my elders,
    for I have kept your commandments."
1197619," I am even wiser than my elders,
    for I have kept your commandments."
1197620," I am even wiser than my elders,
    for I have kept your commandments."
1197621," I am even wiser than my elders,
    for I have kept your commandments."
1197622," I am even wiser than my elders,
    for I have kept your commandments."
1197623," I am even wiser than my elders,
    for I have kept your commandments."
1197624," I am even wiser than my elders,
    for I have kept your commandments."
1197625," I am even wiser than my elders,
    for I have kept your commandments."
1197626," I am even wiser than my elders,
    for I have kept your commandments."
1197627," I am even wiser than my elders,
    for I have kept your commandments."
1197628," I am even wiser than my elders,
    for I have kept your commandments."
1197629," I am even wiser than my elders,
    for I have kept your commandments."
1197630," I am even wiser than my elders,
    for I have kept your commandments."
1197631," I am even wiser than my elders,
    for I have kept your commandments."
1197632," I am even wiser than my elders,
    for I have kept your commandments."
1197633," I am even wiser than my elders,
    for I have kept your commandments."
1197634," I am even wiser than my elders,
    for I have kept your commandments."
1197635," I am even wiser than my elders,
    for I have kept your commandments."
1197636," I am even wiser than my elders,
    for I have kept your commandments."
1197637," I am even wiser than my elders,
    for I have kept your commandments."
1197638," I am even wiser than my elders,
    for I have kept your commandments."
1197639," I am even wiser than my elders,
    for I have kept your commandments."
1197640," I am even wiser than my elders,
    for I have kept your commandments."
1197641," I am even wiser than my elders,
    for I have kept your commandments."
1197642," I am even wiser than my elders,
    for I have kept your commandments."
1197643," I am even wiser than my elders,
    for I have kept your commandments."
1197644," I am even wiser than my elders,
    for I have kept your commandments."
1197645," I am even wiser than my elders,
    for I have kept your commandments."
1197646," I am even wiser than my elders,
    for I have kept your commandments."
1197647," I am even wiser than my elders,
    for I have kept your commandments."
1197648," I am even wiser than my elders,
    for I have kept your commandments."
1197649," I am even wiser than my elders,
    for I have kept your commandments."
1197650," I am even wiser than my elders,
    for I have kept your commandments."
1197651," I am even wiser than my elders,
    for I have kept your commandments."
1197652," I am even wiser than my elders,
    for I have kept your commandments."
1197653," I am even wiser than my elders,
    for I have kept your commandments."
1197654," I am even wiser than my elders,
    for I have kept your commandments."
1197655," I am even wiser than my elders,
    for I have kept your commandments."
1197656," I am even wiser than my elders,
    for I have kept your commandments."
1197657," I am even wiser than my elders,
    for I have kept your commandments."
1197658," I am even wiser than my elders,
    for I have kept your commandments."
1197659," I am even wiser than my elders,
    for I have kept your commandments."
1197660," I am even wiser than my elders,
    for I have kept your commandments."
1197661," I am even wiser than my elders,
    for I have kept your commandments."
1197662," I am even wiser than my elders,
    for I have kept your commandments."
1197663," I am even wiser than my elders,
    for I have kept your commandments."
1197664," I am even wiser than my elders,
    for I have kept your commandments."
1197665," I am even wiser than my elders,
    for I have kept your commandments."
1197666," I am even wiser than my elders,
    for I have kept your commandments."
1197667," I am even wiser than my elders,
    for I have kept your commandments."
1197668," I am even wiser than my elders,
    for I have kept your commandments."
1197669," I am even wiser than my elders,
    for I have kept your commandments."
1197670," I am even wiser than my elders,
    for I have kept your commandments."
1197671," I am even wiser than my elders,
    for I have kept your commandments."
1197672," I am even wiser than my elders,
    for I have kept your commandments."
1197673," I am even wiser than my elders,
    for I have kept your commandments."
1197674," I am even wiser than my elders,
    for I have kept your commandments."
1197675," I am even wiser than my elders,
    for I have kept your commandments."
1197676," I am even wiser than my elders,
    for I have kept your commandments."
1197677," I am even wiser than my elders,
    for I have kept your commandments."
1197678," I am even wiser than my elders,
    for I have kept your commandments."
1197679," I am even wiser than my elders,
    for I have kept your commandments."
1197680," I am even wiser than my elders,
    for I have kept your commandments."
1197681," I am even wiser than my elders,
    for I have kept your commandments."
1197682," I am even wiser than my elders,
    for I have kept your commandments."
1197683," I am even wiser than my elders,
    for I have kept your commandments."
1197684," I am even wiser than my elders,
    for I have kept your commandments."
1197685," I am even wiser than my elders,
    for I have kept your commandments."
1197686," I am even wiser than my elders,
    for I have kept your commandments."
1197687," I am even wiser than my elders,
    for I have kept your commandments."
1197688," I am even wiser than my elders,
    for I have kept your commandments."
1197689," I am even wiser than my elders,
    for I have kept your commandments."
1197690," I am even wiser than my elders,
    for I have kept your commandments."
1197691," I am even wiser than my elders,
    for I have kept your commandments."
1197692," I am even wiser than my elders,
    for I have kept your commandments."
1197693," I am even wiser than my elders,
    for I have kept your commandments."
1197694," I am even wiser than my elders,
    for I have kept your commandments."
1197695," I am even wiser than my elders,
    for I have kept your commandments."
1197696," I am even wiser than my elders,
    for I have kept your commandments."
1197697," I am even wiser than my elders,
    for I have kept your commandments."
1197698," I am even wiser than my elders,
    for I have kept your commandments."
1197699," I am even wiser than my elders,
    for I have kept your commandments."
1197700," I am even wiser than my elders,
    for I have kept your commandments."
1197701," I am even wiser than my elders,
    for I have kept your commandments."
1197702," I am even wiser than my elders,
    for I have kept your commandments."
1197703," I am even wiser than my elders,
    for I have kept your commandments."
1197704," I am even wiser than my elders,
    for I have kept your commandments."
1197705," I am even wiser than my elders,
    for I have kept your commandments."
1197706," I am even wiser than my elders,
    for I have kept your commandments."
1197707," I am even wiser than my elders,
    for I have kept your commandments."
1197708," I am even wiser than my elders,
    for I have kept your commandments."
1197709," I am even wiser than my elders,
    for I have kept your commandments."
1197710," I am even wiser than my elders,
    for I have kept your commandments."
1197711," I am even wiser than my elders,
    for I have kept your commandments."
1197712," I am even wiser than my elders,
    for I have kept your commandments."
1197713," I am even wiser than my elders,
    for I have kept your commandments."
1197714," I am even wiser than my elders,
    for I have kept your commandments."
1197715," I am even wiser than my elders,
    for I have kept your commandments."
1197716," I am even wiser than my elders,
    for I have kept your commandments."
1197717," I am even wiser than my elders,
    for I have kept your commandments."
1197718," I am even wiser than my elders,
    for I have kept your commandments."
1197719," I am even wiser than my elders,
    for I have kept your commandments."
1197720," I am even wiser than my elders,
    for I have kept your commandments."
1197721," I am even wiser than my elders,
    for I have kept your commandments."
1197722," I am even wiser than my elders,
    for I have kept your commandments."
1197723," I am even wiser than my elders,
    for I have kept your commandments."
1197724," I am even wiser than my elders,
    for I have kept your commandments."
1197725," I am even wiser than my elders,
    for I have kept your commandments."
1197726," I am even wiser than my elders,
    for I have kept your commandments."
1197727," I am even wiser than my elders,
    for I have kept your commandments."
1197728," I am even wiser than my elders,
    for I have kept your commandments."
1197729," I am even wiser than my elders,
    for I have kept your commandments."
1197730," I am even wiser than my elders,
    for I have kept your commandments."
1197731," I am even wiser than my elders,
    for I have kept your commandments."
1197732," I am even wiser than my elders,
    for I have kept your commandments."
1197733," I am even wiser than my elders,
    for I have kept your commandments."
1197734," I am even wiser than my elders,
    for I have kept your commandments."
1197735," I am even wiser than my elders,
    for I have kept your commandments."
1197736," I am even wiser than my elders,
    for I have kept your commandments."
1197737," I am even wiser than my elders,
    for I have kept your commandments."
1197738," I am even wiser than my elders,
    for I have kept your commandments."
1197739," I am even wiser than my elders,
    for I have kept your commandments."
1197740," I am even wiser than my elders,
    for I have kept your commandments."
1197741," I am even wiser than my elders,
    for I have kept your commandments."
1197742," I am even wiser than my elders,
    for I have kept your commandments."
1197743," I am even wiser than my elders,
    for I have kept your commandments."
1197744," I am even wiser than my elders,
    for I have kept your commandments."
1197745," I am even wiser than my elders,
    for I have kept your commandments."
1197746," I am even wiser than my elders,
    for I have kept your commandments."
1197747," I am even wiser than my elders,
    for I have kept your commandments."
1197748," I am even wiser than my elders,
    for I have kept your commandments."
1197749," I am even wiser than my elders,
    for I have kept your commandments."
1197750," I am even wiser than my elders,
    for I have kept your commandments."
1197751," I am even wiser than my elders,
    for I have kept your commandments."
1197752," I am even wiser than my elders,
    for I have kept your commandments."
1197753," I am even wiser than my elders,
    for I have kept your commandments."
1197754," I am even wiser than my elders,
    for I have kept your commandments."
1197755," I am even wiser than my elders,
    for I have kept your commandments."
1197756," I am even wiser than my elders,
    for I have kept your commandments."
1197757," I am even wiser than my elders,
    for I have kept your commandments."
1197758," I am even wiser than my elders,
    for I have kept your commandments."
1197759," I am even wiser than my elders,
    for I have kept your commandments."
1197760," I am even wiser than my elders,
    for I have kept your commandments."
1197761," I am even wiser than my elders,
    for I have kept your commandments."
1197762," I am even wiser than my elders,
    for I have kept your commandments."
1197763," I am even wiser than my elders,
    for I have kept your commandments."
1197764," I am even wiser than my elders,
    for I have kept your commandments."
1197765," I am even wiser than my elders,
    for I have kept your commandments."
1197766," I am even wiser than my elders,
    for I have kept your commandments."
1197767," I am even wiser than my elders,
    for I have kept your commandments."
1197768," I am even wiser than my elders,
    for I have kept your commandments."
1197769," I am even wiser than my elders,
    for I have kept your commandments."
1197770," I am even wiser than my elders,
    for I have kept your commandments."
1197771," I am even wiser than my elders,
    for I have kept your commandments."
1197772," I am even wiser than my elders,
    for I have kept your commandments."
1197773," I am even wiser than my elders,
    for I have kept your commandments."
1197774," I am even wiser than my elders,
    for I have kept your commandments."
1197775," I am even wiser than my elders,
    for I have kept your commandments."
1197776," I am even wiser than my elders,
    for I have kept your commandments."
1197777," I am even wiser than my elders,
    for I have kept your commandments."
1197778," I am even wiser than my elders,
    for I have kept your commandments."
1197779," I am even wiser than my elders,
    for I have kept your commandments."
1197780," I am even wiser than my elders,
    for I have kept your commandments."
1197781," I am even wiser than my elders,
    for I have kept your commandments."
1197782," I am even wiser than my elders,
    for I have kept your commandments."
1197783," I am even wiser than my elders,
    for I have kept your commandments."
1197784," I am even wiser than my elders,
    for I have kept your commandments."
1197785," I am even wiser than my elders,
    for I have kept your commandments."
1197786," I am even wiser than my elders,
    for I have kept your commandments."
1197787," I am even wiser than my elders,
    for I have kept your commandments."
1197788," I am even wiser than my elders,
    for I have kept your commandments."
1197789," I am even wiser than my elders,
    for I have kept your commandments."
1197790," I am even wiser than my elders,
    for I have kept your commandments."
1197791," I am even wiser than my elders,
    for I have kept your commandments."
1197792," I am even wiser than my elders,
    for I have kept your commandments."
1197793," I am even wiser than my elders,
    for I have kept your commandments."
1197794," I am even wiser than my elders,
    for I have kept your commandments."
1197795," I am even wiser than my elders,
    for I have kept your commandments."
1197796," I am even wiser than my elders,
    for I have kept your commandments."
1197797," I am even wiser than my elders,
    for I have kept your commandments."
1197798," I am even wiser than my elders,
    for I have kept your commandments."
1197799," I am even wiser than my elders,
    for I have kept your commandments."
1197800," I am even wiser than my elders,
    for I have kept your commandments."
1197801," I am even wiser than my elders,
    for I have kept your commandments."
1197802," I am even wiser than my elders,
    for I have kept your commandments."
1197803," I am even wiser than my elders,
    for I have kept your commandments."
1197804," I am even wiser than my elders,
    for I have kept your commandments."
1197805," I am even wiser than my elders,
    for I have kept your commandments."
1197806," I am even wiser than my elders,
    for I have kept your commandments."
1197807," I am even wiser than my elders,
    for I have kept your commandments."
1197808," I am even wiser than my elders,
    for I have kept your commandments."
1197809," I am even wiser than my elders,
    for I have kept your commandments."
